id_visita,data_visita,mes_referencia,unidade,tipo_agendamento,ferramenta_agendamento
129875,2025-04-11,2025-04,visita virtual,visita agendada,retool
130068,2025-04-11,2025-04,visita virtual,visita agendada,retool
130568,2025-04-11,2025-04,livance - vila olímpia,visita agendada,animus
130225,2025-04-11,2025-04,livance - vila mariana,visita agendada,retool
130005,2025-04-11,2025-04,livance - tatuapé,visita agendada,animus
130656,2025-04-11,2025-04,livance - perdizes,visita agendada,animus
130533,2025-04-11,2025-04,livance - tatuapé,visita agendada,retool
130278,2025-04-11,2025-04,livance - santos,visita agendada,animus
130572,2025-04-11,2025-04,livance - santo andré psico,visita agendada,animus
79880,2025-04-11,2025-04,livance - pinheiros,visita agendada,retool
130705,2025-04-11,2025-04,livance - pinheiros,visita agendada,animus
130167,2025-04-11,2025-04,livance - perdizes,visita agendada,retool
107000,2025-04-11,2025-04,livance - santos,visita agendada,retool
130462,2025-04-10,2025-04,livance - campinas,visita agendada,animus
126473,2025-04-10,2025-04,livance - santo andré,visita agendada,retool
130187,2025-04-10,2025-04,livance - pinheiros,visita agendada,retool
130473,2025-04-10,2025-04,livance - perdizes,visita agendada,animus
130381,2025-04-10,2025-04,livance - paulista,visita agendada,retool
130524,2025-04-10,2025-04,livance - paulista,visita agendada,animus
129400,2025-04-10,2025-04,livance - campinas,visita agendada,retool
130321,2025-04-10,2025-04,livance - campinas,visita agendada,retool
129036,2025-04-10,2025-04,livance - botafogo,visita agendada,retool
56069,2025-04-10,2025-04,livance - botafogo,visita agendada,retool
126254,2025-04-10,2025-04,livance - botafogo,visita agendada,admin
128179,2025-04-10,2025-04,livance - botafogo,visita agendada,animus
123242,2025-04-10,2025-04,livance - barra da tijuca,visita agendada,retool
129605,2025-04-10,2025-04,livance - barra da tijuca,visita agendada,retool
129912,2025-04-10,2025-04,livance - barra da tijuca,visita agendada,animus
130528,2025-04-10,2025-04,livance - alphaville,visita agendada,animus
129822,2025-04-10,2025-04,livance - santos,visita agendada,retool
130522,2025-04-10,2025-04,livance - santos,visita agendada,retool
130249,2025-04-10,2025-04,livance - tatuapé,visita agendada,retool
114923,2025-04-10,2025-04,visita virtual,visita agendada,admin
129929,2025-04-10,2025-04,visita virtual,visita agendada,retool
129944,2025-04-10,2025-04,livance - tatuapé,visita agendada,animus
117470,2025-04-10,2025-04,visita virtual,visita agendada,admin
117527,2025-04-10,2025-04,visita virtual,visita agendada,admin
118456,2025-04-10,2025-04,visita virtual,visita agendada,retool
121376,2025-04-10,2025-04,visita virtual,visita agendada,admin
129608,2025-04-10,2025-04,visita virtual,visita agendada,retool
127010,2025-04-10,2025-04,visita virtual,visita agendada,retool
130182,2025-04-10,2025-04,visita virtual,visita agendada,admin
130361,2025-04-10,2025-04,visita virtual,visita agendada,admin
130414,2025-04-10,2025-04,visita virtual,visita agendada,admin
130500,2025-04-10,2025-04,visita virtual,visita agendada,admin
122973,2025-04-10,2025-04,livance - vila olímpia,visita agendada,retool
128681,2025-04-10,2025-04,livance - vila mariana,visita agendada,retool
130536,2025-04-10,2025-04,livance - vila mariana,visita agendada,retool
128379,2025-04-09,2025-04,livance - botafogo,visita agendada,retool
125734,2025-04-09,2025-04,livance - perdizes,visita agendada,admin
129914,2025-04-09,2025-04,livance - paulista,visita agendada,animus
128980,2025-04-09,2025-04,livance - market place,visita agendada,animus
129183,2025-04-09,2025-04,não informado,visita agendada,admin
129984,2025-04-09,2025-04,livance - campinas,visita agendada,animus
130320,2025-04-09,2025-04,livance - campinas,visita agendada,animus
129826,2025-04-09,2025-04,livance - santo andré,visita agendada,retool
129774,2025-04-09,2025-04,livance - botafogo,visita agendada,animus
129955,2025-04-09,2025-04,livance - botafogo,visita agendada,retool
130422,2025-04-09,2025-04,livance - botafogo,visita agendada,retool
130428,2025-04-09,2025-04,livance - barra da tijuca,visita agendada,retool
129150,2025-04-09,2025-04,livance - angélica,visita agendada,animus
100601,2025-04-09,2025-04,livance - alphaville,visita agendada,admin
130168,2025-04-09,2025-04,livance - alphaville,visita agendada,animus
125091,2025-04-09,2025-04,livance - perdizes,visita agendada,retool
130435,2025-04-09,2025-04,livance - vila mariana,visita surpresa,surpresa
130380,2025-04-09,2025-04,livance - santos,visita agendada,animus
130156,2025-04-09,2025-04,livance - vila olímpia,visita agendada,retool
130230,2025-04-09,2025-04,livance - santos flex,visita agendada,animus
116286,2025-04-09,2025-04,visita virtual,visita agendada,retool
126859,2025-04-09,2025-04,visita virtual,visita agendada,admin
128015,2025-04-09,2025-04,visita virtual,visita agendada,admin
128157,2025-04-09,2025-04,visita virtual,visita agendada,retool
130391,2025-04-09,2025-04,visita virtual,visita agendada,admin
129450,2025-04-09,2025-04,visita virtual,visita agendada,admin
111807,2025-04-09,2025-04,livance - vila mariana,visita agendada,retool
129791,2025-04-09,2025-04,livance - vila mariana,visita agendada,animus
130122,2025-04-09,2025-04,livance - vila mariana,visita agendada,retool
108221,2025-04-09,2025-04,livance - vila madalena,visita agendada,retool
118417,2025-04-09,2025-04,livance - vila madalena,visita agendada,retool
130204,2025-04-09,2025-04,livance - tatuapé,visita agendada,animus
129694,2025-04-08,2025-04,livance - campinas,visita agendada,retool
129945,2025-04-08,2025-04,livance - paulista,visita agendada,retool
130124,2025-04-08,2025-04,livance - paulista,visita agendada,animus
130141,2025-04-08,2025-04,livance - market place,visita agendada,animus
129737,2025-04-08,2025-04,livance - itaim,visita agendada,animus
130099,2025-04-08,2025-04,livance - itaim,visita agendada,animus
128630,2025-04-08,2025-04,livance - angélica,visita agendada,retool
129803,2025-04-08,2025-04,livance - campinas,visita agendada,retool
123195,2025-04-08,2025-04,livance - brigadeiro psico,visita agendada,retool
114559,2025-04-08,2025-04,livance - botafogo,visita agendada,retool
128214,2025-04-08,2025-04,livance - botafogo,visita agendada,retool
129151,2025-04-08,2025-04,livance - botafogo,visita agendada,retool
129691,2025-04-08,2025-04,livance - botafogo,visita agendada,animus
129523,2025-04-08,2025-04,livance - perdizes,visita agendada,animus
129793,2025-04-08,2025-04,livance - paulista,visita agendada,animus
129274,2025-04-08,2025-04,livance - santos flex,visita agendada,retool
127895,2025-04-08,2025-04,livance - pinheiros,visita agendada,retool
98198,2025-04-08,2025-04,livance - vila mariana,visita agendada,retool
122065,2025-04-08,2025-04,livance - santos flex,visita agendada,retool
119187,2025-04-08,2025-04,visita virtual,visita agendada,retool
121787,2025-04-08,2025-04,visita virtual,visita agendada,animus
128705,2025-04-08,2025-04,visita virtual,visita agendada,retool
130026,2025-04-08,2025-04,livance - vila olímpia,visita agendada,retool
129129,2025-04-08,2025-04,visita virtual,visita agendada,retool
121682,2025-04-08,2025-04,livance - vila mariana,visita agendada,retool
129845,2025-04-08,2025-04,livance - vila mariana,visita agendada,animus
58806,2025-04-08,2025-04,livance - vila madalena,visita agendada,retool
129829,2025-04-08,2025-04,livance - tatuapé,visita agendada,animus
130246,2025-04-08,2025-04,livance - tatuapé,visita surpresa,surpresa
129756,2025-04-07,2025-04,livance - barra da tijuca,visita agendada,retool
130081,2025-04-07,2025-04,livance - brigadeiro 2,visita agendada,animus
130084,2025-04-07,2025-04,livance - brigadeiro,visita agendada,animus
128814,2025-04-07,2025-04,livance - botafogo,visita agendada,retool
129255,2025-04-07,2025-04,livance - botafogo,visita agendada,retool
129806,2025-04-07,2025-04,livance - botafogo,visita agendada,animus
130010,2025-04-07,2025-04,livance - itaim,visita agendada,animus
129761,2025-04-07,2025-04,livance - barra da tijuca,visita agendada,animus
129901,2025-04-07,2025-04,livance - barra da tijuca,visita agendada,retool
129882,2025-04-07,2025-04,livance - angélica,visita agendada,animus
126770,2025-04-07,2025-04,livance - alphaville,visita agendada,retool
44492,2025-04-07,2025-04,não informado,visita agendada,retool
130049,2025-04-07,2025-04,livance - campinas,visita agendada,animus
129695,2025-04-07,2025-04,livance - campinas,visita agendada,animus
129760,2025-04-07,2025-04,livance - itaim,visita agendada,animus
128619,2025-04-07,2025-04,livance - santo andré psico,visita agendada,retool
116829,2025-04-07,2025-04,visita virtual,visita agendada,retool
127391,2025-04-07,2025-04,visita virtual,visita agendada,retool
129518,2025-04-07,2025-04,livance - vila olímpia,visita agendada,animus
127414,2025-04-07,2025-04,livance - vila mariana,visita agendada,retool
130062,2025-04-07,2025-04,livance - tatuapé,visita agendada,animus
129883,2025-04-07,2025-04,livance - tatuapé,visita agendada,animus
128688,2025-04-07,2025-04,livance - perdizes,visita agendada,retool
128945,2025-04-07,2025-04,livance - perdizes,visita agendada,retool
129052,2025-04-07,2025-04,livance - market place,visita agendada,retool
129805,2025-04-07,2025-04,livance - market place,visita agendada,retool
129971,2025-04-07,2025-04,livance - market place,visita agendada,animus
129454,2025-04-05,2025-04,livance - paulista,visita agendada,retool
129861,2025-04-05,2025-04,livance - angélica,visita agendada,retool
129899,2025-04-05,2025-04,livance - botafogo,visita surpresa,surpresa
129907,2025-04-05,2025-04,livance - paulista,visita surpresa,surpresa
129742,2025-04-05,2025-04,livance - paulista,visita agendada,animus
129492,2025-04-05,2025-04,livance - paulista,visita agendada,retool
128339,2025-04-05,2025-04,livance - pinheiros,visita agendada,retool
129157,2025-04-05,2025-04,livance - santos flex,visita agendada,animus
129131,2025-04-05,2025-04,livance - tatuapé,visita agendada,animus
125020,2025-04-05,2025-04,livance - tatuapé,visita agendada,retool
128790,2025-04-05,2025-04,livance - santos,visita surpresa,surpresa
119058,2025-04-04,2025-04,livance - santo andré,visita agendada,animus
114586,2025-04-04,2025-04,livance - market place,visita agendada,retool
126877,2025-04-04,2025-04,livance - pinheiros,visita agendada,retool
129005,2025-04-04,2025-04,livance - paulista,visita agendada,animus
129517,2025-04-04,2025-04,livance - paulista,visita agendada,animus
129551,2025-04-04,2025-04,livance - paulista,visita agendada,retool
129679,2025-04-04,2025-04,livance - botafogo,visita agendada,animus
128243,2025-04-04,2025-04,livance - itaim,visita agendada,retool
129063,2025-04-04,2025-04,livance - botafogo,visita agendada,animus
129823,2025-04-04,2025-04,livance - botafogo,visita agendada,retool
129516,2025-04-04,2025-04,livance - barra da tijuca,visita agendada,retool
129693,2025-04-04,2025-04,livance - angélica,visita agendada,animus
129627,2025-04-04,2025-04,livance - santo andré,visita agendada,animus
121586,2025-04-04,2025-04,livance - paulista,visita agendada,retool
129455,2025-04-04,2025-04,livance - santo andré psico,visita agendada,animus
129668,2025-04-04,2025-04,livance - vila olímpia,visita agendada,retool
72508,2025-04-04,2025-04,visita virtual,visita agendada,admin
127771,2025-04-04,2025-04,visita virtual,visita agendada,admin
129009,2025-04-04,2025-04,visita virtual,visita agendada,retool
129587,2025-04-04,2025-04,visita virtual,visita agendada,admin
112921,2025-04-04,2025-04,livance - vila olímpia,visita agendada,retool
129417,2025-04-04,2025-04,visita virtual,visita agendada,retool
129083,2025-04-04,2025-04,livance - vila mariana,visita agendada,retool
127828,2025-04-04,2025-04,livance - vila madalena,visita agendada,retool
128963,2025-04-04,2025-04,livance - vila madalena,visita agendada,animus
123554,2025-04-04,2025-04,livance - santos,visita agendada,retool
129798,2025-04-04,2025-04,livance - santos,visita agendada,animus
129236,2025-04-03,2025-04,livance - tatuapé,visita agendada,animus
112972,2025-04-03,2025-04,livance - alphaville,visita agendada,retool
128987,2025-04-03,2025-04,livance - botafogo,visita agendada,animus
129651,2025-04-03,2025-04,livance - brigadeiro psico,visita surpresa,surpresa
129580,2025-04-03,2025-04,livance - brigadeiro psico,visita agendada,animus
127055,2025-04-03,2025-04,livance - itaim,visita agendada,retool
129177,2025-04-03,2025-04,livance - santos,visita agendada,animus
129603,2025-04-03,2025-04,livance - tatuapé,visita agendada,animus
129376,2025-04-03,2025-04,livance - vila mariana,visita agendada,animus
129360,2025-04-03,2025-04,visita virtual,visita agendada,retool
129096,2025-04-03,2025-04,visita virtual,visita agendada,retool
128891,2025-04-03,2025-04,visita virtual,visita agendada,retool
128763,2025-04-03,2025-04,visita virtual,visita agendada,retool
128627,2025-04-03,2025-04,visita virtual,visita agendada,retool
129546,2025-04-03,2025-04,visita virtual,visita agendada,retool
129075,2025-04-02,2025-04,livance - brigadeiro,visita agendada,animus
129054,2025-04-02,2025-04,livance - market place,visita agendada,animus
128698,2025-04-02,2025-04,livance - itaim,visita agendada,animus
65804,2025-04-02,2025-04,livance - campinas,visita agendada,retool
129207,2025-04-02,2025-04,livance - campinas,visita agendada,retool
129213,2025-04-02,2025-04,livance - campinas,visita agendada,animus
129398,2025-04-02,2025-04,livance - campinas,visita agendada,admin
128669,2025-04-02,2025-04,livance - botafogo,visita agendada,retool
115465,2025-04-02,2025-04,livance - botafogo,visita agendada,retool
127096,2025-04-02,2025-04,livance - botafogo,visita agendada,retool
128492,2025-04-02,2025-04,livance - botafogo,visita agendada,retool
129408,2025-04-02,2025-04,livance - botafogo,visita surpresa,surpresa
128901,2025-04-02,2025-04,livance - barra da tijuca,visita agendada,retool
116758,2025-04-02,2025-04,não informado,visita agendada,retool
128758,2025-04-02,2025-04,livance - paulista,visita agendada,retool
128473,2025-04-02,2025-04,livance - market place,visita agendada,retool
129304,2025-04-02,2025-04,livance - vila mariana,visita agendada,animus
130042,2025-04-02,2025-04,livance - santo andré,visita agendada,animus
129119,2025-04-02,2025-04,livance - vila mariana,visita agendada,retool
113342,2025-04-02,2025-04,visita virtual,visita agendada,retool
128985,2025-04-02,2025-04,visita virtual,visita agendada,retool
129027,2025-04-02,2025-04,visita virtual,visita agendada,retool
129050,2025-04-02,2025-04,visita virtual,visita agendada,retool
128720,2025-04-02,2025-04,livance - vila mariana,visita agendada,retool
126932,2025-04-02,2025-04,livance - vila mariana,visita agendada,retool
129419,2025-04-02,2025-04,livance - santo andré,visita agendada,animus
129325,2025-04-02,2025-04,livance - vila mariana,visita agendada,retool
129288,2025-04-02,2025-04,livance - vila madalena,visita agendada,animus
